ID,RCTRCK,RACE_DE,RACE_NO,PARTCPT_NO,RANK,RCHOSE_NM,HRSMN,RCORD,ARVL_DFFRNC,EACH_SCTN_PASAGE_RANK,A_WIN_SYTM_EXPECT_ALOT,WIN_STA_EXPECT_ALOT
17875,제주,2005-03-19,2,5,6,명부전,김경훈,01:32.5,1,9 -  -  - 9 - 9 - 9,13,2.6
17876,제주,2005-03-19,5,4,7,출품작,박기영,01:05.6,4,4 -  -  - 4 - 4 - 5,72.2,15.6
17877,제주,2005-03-19,3,1,6,작은천사,이태용,01:13.1,4,9 -  -  - 9 - 9 - 7,90.5,6
17878,제주,2005-03-19,4,8,7,횡단비행,정명일,01:07.1,7,2 -  -  - 2 - 2 - 4,21.6,3.7
17879,제주,2005-03-19,8,5,9,좋은사이,김경훈,01:17.9,1¾,9 -  -  - 9 - 9 - 9,16.5,1.8
17880,제주,2005-03-19,3,8,2,금보라,김용섭,01:10.2,1½,1 -  -  - 2 - 1 - 1,5.4,1.5
17881,제주,2005-03-19,3,6,9,정상가도,안득수,01:16.0,1½,6 -  -  - 7 - 7 - 9,49.5,7.1
17882,제주,2005-03-19,3,7,8,오방색,박준호,01:15.7,13,2 -  -  - 1 - 2 - 6,46.2,4.4
17883,제주,2005-03-19,2,1,9,감탄,허회창,01:33.9,5,3 -  -  - 2 - 2 - 5,16.2,4.7
17884,제주,2005-03-19,2,7,4,푸른햇살,김대연,01:32.3,2,4 -  -  - 3 - 6 - 6,17.1,4.1
17885,제주,2005-03-19,9,9,3,만주평원,문성호,01:14.3,머리,4 -  -  - 2 - 2 - 3,2.5,1.8
17886,제주,2005-03-19,9,2,8,금빛부활,박준호,01:14.9,코,10 -  -  - 8 - 8 - 9,95.5,5.3
17887,제주,2005-03-19,8,7,5,푸른공간,김용섭,01:16.7,¾,4 -  -  - 5 - 4 - 4,44.5,6
17888,제주,2005-03-19,7,3,3,새벽이슬,안득수,01:16.5,½,2 -  -  - 4 - 4 - 4,22.7,7.5
17889,제주,2005-03-19,9,10,7,영광사랑,박훈,01:14.9,코,8 -  -  - 9 - 9 - 8,10.2,4.1
17890,제주,2005-03-19,6,1,3,금은보석,박정민,01:09.6,2½,4 -  -  - 3 - 3 - 2,3.1,1.3
17891,제주,2005-03-19,9,5,4,선두자,김용섭,01:14.4,머리,6 -  -  - 7 - 7 - 7,3.9,1.9
17892,제주,2005-03-19,8,2,2,달사냥,이재웅,01:16.2,7,6 -  -  - 6 - 6 - 5,8.3,1.7
17893,제주,2005-03-19,6,4,6,웃는얼굴,강영진,01:11.3,1¾,8 -  -  - 8 - 8 - 7,17.9,3.8
17894,제주,2005-03-19,3,4,7,취화선,김이랑,01:13.1,머리,8 -  -  - 8 - 8 - 8,18.2,6.2
17895,제주,2005-03-19,1,5,1,당찬강자,박훈,01:08.4,,2 -  -  - 1 - 1 - 1,3.7,1.6
17896,제주,2005-03-19,5,5,3,멋진행운,김기섭,01:03.8,머리,3 -  -  - 3 - 3 - 3,2.7,1.8
17897,제주,2005-03-19,1,8,6,햇살가득,김대연,01:11.2,1,5 -  -  - 4 - 4 - 4,30.2,2
17898,제주,2005-03-19,4,6,3,동양기록,장우성,01:03.4,4,4 -  -  - 4 - 4 - 3,6.2,1.7
17899,제주,2005-03-19,2,8,1,지역신화,김용섭,01:31.7,,2 -  -  - 4 - 3 - 3,8.2,2.4
17900,제주,2005-03-19,8,8,6,차돌왕자,이태용,01:16.9,1,7 -  -  - 8 - 8 - 7,88.9,8.7
17901,제주,2005-03-19,2,3,7,장수대길,정성훈,01:32.7,½,5 -  -  - 5 - 4 - 4,6,2.1
17902,제주,2005-03-19,9,3,5,불꽃경쟁,박기영,01:14.5,½,7 -  -  - 6 - 6 - 6,48.8,5.2
17903,제주,2005-03-19,6,7,1,우승돌풍,김용섭,01:09.0,,6 -  -  - 6 - 5 - 5,2.3,1.3
17904,제주,2005-03-19,1,9,2,최강독점,김기섭,01:08.5,목,1 -  -  - 2 - 2 - 2,1.5,1
17905,제주,2005-03-19,1,6,3,일지암,박기영,01:09.1,3,6 -  -  - 7 - 7 - 5,78.9,2.8
17906,제주,2005-03-19,1,7,4,동방기사,문성호,01:10.5,7,7 -  -  - 6 - 5 - 6,7.9,1.4
17907,제주,2005-03-19,1,3,9,멋진우승,안득수,01:17.5,22,8 -  -  - 8 - 8 - 9,271.1,23.1
17908,제주,2005-03-19,3,3,1,죽림칠현,정영수,01:09.9,,5 -  -  - 6 - 6 - 2,1.5,1.1
17909,제주,2005-03-20,4,5,7,역작,박기영,01:17.1,5,5 -  -  - 5 - 6 - 6,22.2,10.6
17910,제주,2005-03-20,5,5,8,한강철교,정영수,01:12.3,7,3 -  -  - 3 - 2 - 2,53.8,7.1
17911,제주,2005-03-20,5,6,6,정의군단,정명일,01:10.7,6,4 -  -  - 4 - 4 - 5,84.2,3.8
17912,제주,2005-03-20,7,1,1,황금명장,허회창,01:14.6,,1 -  -  - 1 - 1 - 1,5.9,1.7
17913,제주,2005-03-20,3,8,5,전달자,김대연,01:11.6,6,3 -  -  - 4 - 4 - 5,99.9,8.3
17914,제주,2005-03-20,6,4,5,특별한인기,이태용,01:17.2,1¼,2 -  -  - 4 - 6 - 5,12.3,5.8
17915,제주,2005-03-20,1,6,6,새로운돌풍,박정민,01:11.8,1¾,6 -  -  - 6 - 7 - 6,135.5,5.2
17916,제주,2005-03-20,5,4,1,큰샘,심도연,01:09.1,,9 -  -  - 8 - 8 - 6,2.8,1.6
17917,제주,2005-03-20,6,3,3,신선한향기,이재웅,01:16.4,2,1 -  -  - 1 - 1 - 2,9.3,2.3
17918,제주,2005-03-20,4,2,2,천리추종,강영진,01:12.1,1½,4 -  -  - 4 - 2 - 2,1.2,1.3
17919,제주,2005-03-20,7,2,7,푸른열매,박정민,01:16.9,머리,3 -  -  - 3 - 4 - 6,47.5,9.4
17920,제주,2005-03-20,9,7,6,문명세계,김이랑,02:08.9,코,7 - 7 - 7 - 7 - 7 - 5,15.2,13.1
17921,제주,2005-03-20,9,6,4,지존의힘,박정민,02:08.8,목,5 - 5 - 5 - 5 - 5 - 4,13.1,2.4
17922,제주,2005-03-20,7,3,2,왕조실록,박기영,01:14.6,머리,2 -  -  - 2 - 2 - 2,8.7,4
17923,제주,2005-03-20,4,7,4,신비한꿈,장우성,01:15.6,¾,3 -  -  - 3 - 5 - 4,16.5,4.4
17924,제주,2005-03-20,3,9,7,만년사랑,이태용,01:12.2,1¼,7 -  -  - 8 - 9 - 8,16.9,4.3
17925,제주,2005-03-20,5,8,3,고품격,박기영,01:09.2,½,5 -  -  - 5 - 5 - 3,4.6,1.5
17926,제주,2005-03-20,9,5,3,천둥,박기영,02:08.8,10,3 - 3 - 3 - 4 - 3 - 3,73.1,7.9
17927,제주,2005-03-20,9,4,1,미래창출,박훈,02:06.7,,2 - 2 - 2 - 2 - 2 - 2,1.8,1.3
17928,제주,2005-03-20,3,2,9,천둥번개,문성호,01:13.6,6,8 -  -  - 9 - 8 - 9,54.5,10.7
17929,제주,2005-03-20,2,2,7,성불도령,김용섭,01:33.2,목,7 -  -  - 7 - 8 - 7,10.2,2
17930,제주,2005-03-20,2,1,8,예정시간,정명일,01:34.7,8,6 -  -  - 6 - 6 - 8,52.2,7.7
17931,제주,2005-03-20,7,6,6,비상등,장우성,01:16.9,목,7 -  -  - 7 - 7 - 7,21.5,4.2
17932,제주,2005-03-20,1,1,7,승부수,이태용,01:13.8,10,5 -  -  - 5 - 5 - 7,21.7,1.4
17933,제주,2005-03-20,5,2,7,뜻대로,문성호,01:10.9,¾,7 -  -  - 7 - 7 - 9,32.3,7.8
17934,제주,2005-03-20,1,5,4,망오름,안득수,01:10.7,목,4 -  -  - 4 - 4 - 2,1.1,1.3
17935,제주,2005-03-20,8,1,2,특별창조,이장우,01:13.5,목,2 -  -  - 1 - 1 - 1,7.5,1.8
17936,제주,2005-03-20,9,3,5,한가득,이재웅,02:08.9,½,4 - 4 - 4 - 3 - 4 - 6,91.4,7.1
17937,제주,2005-03-20,8,2,4,세한도,심도연,01:14.8,6,1 -  -  - 2 - 2 - 3,32.9,3.1
17938,제주,2005-03-20,8,7,1,정신통일,박훈,01:13.5,,9 -  -  - 5 - 3 - 2,1.7,1.1
17939,제주,2005-03-20,8,5,9,일구무언,김경훈,01:16.0,3,7 -  -  - 9 - 9 - 10,54.9,10.1
17940,제주,2005-03-20,6,5,6,최고희망,김용섭,01:17.6,1¾,3 -  -  - 2 - 2 - 4,8.7,1.6
17941,제주,2005-03-20,3,6,3,태극무늬,박준호,01:10.0,5,9 -  -  - 7 - 6 - 4,24,6.8
17942,제주,2005-03-20,2,5,6,성불대장,김이랑,01:33.1,¾,5 -  -  - 5 - 4 - 6,4.6,1.2
17943,제주,2005-03-20,4,1,3,초고속,허회창,01:15.5,17,6 -  -  - 6 - 3 - 3,22.5,2.8
17944,제주,2005-03-20,5,7,5,맑은빛,이재웅,01:09.4,¾,10 -  -  - 10 - 9 - 8,35.9,5.5
17945,제주,2005-03-20,5,9,9,웃음만발,이장우,01:12.7,2,2 -  -  - 2 - 3 - 7,35.9,4.9
17946,제주,2005-03-20,6,6,4,출세,박기영,01:17.0,2½,4 -  -  - 5 - 7 - 7,23.3,3.8
17947,제주,2005-03-20,6,7,2,서사라,문성호,01:16.0,머리,5 -  -  - 3 - 3 - 1,5.3,1.5
17948,제주,2005-03-20,7,4,5,최대열풍,문성호,01:16.8,5,4 -  -  - 4 - 3 - 3,47.5,10.2
17949,제주,2005-03-20,3,7,6,중앙평정,정영수,01:12.0,2,6 -  -  - 6 - 5 - 6,8.3,2.4
17950,제주,2005-03-20,8,10,5,햇빛초원,김이랑,01:15.0,1,6 -  -  - 4 - 5 - 5,3.9,1.6
17951,제주,2005-03-20,2,8,1,독점공개,장우성,01:31.6,,1 -  -  - 1 - 1 - 1,1.8,1.3
17952,제주,2005-03-20,8,9,8,설봉,문성호,01:15.3,½,5 -  -  - 8 - 8 - 8,128.7,8.9
17953,제주,2005-03-20,9,2,2,지은보은,김경훈,02:06.8,목,1 - 1 - 1 - 1 - 1 - 1,2.2,1.5
17954,제주,2005-03-20,7,5,4,상속자,정영수,01:15.8,¾,5 -  -  - 6 - 6 - 5,1.9,1.9
17955,제주,2005-03-20,2,6,3,태고의신비,심도연,01:32.5,코,8 -  -  - 8 - 7 - 5,22.2,4.1
17956,제주,2005-03-20,1,2,2,우승바람,강영진,01:10.5,5,3 -  -  - 3 - 3 - 3,18.6,2.4
17957,제주,2005-03-20,2,3,4,동급황제,문성호,01:32.6,머리,3 -  -  - 3 - 3 - 2,16.7,2.9
17958,제주,2005-03-20,9,1,7,최강질주,허회창,02:10.1,6,6 - 6 - 6 - 6 - 6 - 7,14.1,3.1
17959,제주,2005-03-20,4,6,5,비상계단,김용섭,01:16.0,2,7 -  -  - 7 - 7 - 7,26.8,5.5
17960,제주,2005-03-20,4,3,1,전승공취,이재웅,01:11.8,,1 -  -  - 1 - 1 - 1,5.5,1.3
17961,제주,2005-03-20,6,1,1,얼룩전기,김경훈,01:16.0,,6 -  -  - 7 - 5 - 3,1.6,1
17962,제주,2005-03-20,8,3,6,유럽대륙,이재웅,01:15.0,코,10 -  -  - 10 - 10 - 7,36.6,2.4
17963,제주,2005-03-20,4,4,6,서부물결,이장우,01:16.1,머리,2 -  -  - 2 - 4 - 5,25.9,11.8
17964,제주,2005-03-20,3,4,4,아비산,김용섭,01:10.3,1¼,2 -  -  - 2 - 2 - 3,4.8,1.3
17965,제주,2005-03-20,5,1,4,부여공주,이준호,01:09.3,머리,6 -  -  - 6 - 6 - 4,7.5,2
17966,제주,2005-03-20,5,3,2,당대초유,김이랑,01:09.1,머리,1 -  -  - 1 - 1 - 1,2.4,1.1
17967,제주,2005-03-20,6,2,8,성공발달,박정민,01:18.2,3,7 -  -  - 6 - 4 - 6,28.7,11.3
17968,제주,2005-03-20,8,6,7,백록불,김대연,01:15.2,1,3 -  -  - 3 - 4 - 6,27.4,4.7
17969,제주,2005-03-20,3,3,8,춘추봉,김이랑,01:12.4,1¼,5 -  -  - 5 - 7 - 7,38.7,2.9
17970,제주,2005-03-20,1,7,3,자유공원,이준호,01:10.6,¾,2 -  -  - 2 - 2 - 4,5.6,1.5
17971,제주,2005-03-20,3,1,1,예측대로,장우성,01:08.9,,1 -  -  - 1 - 1 - 1,1.8,1.1
17972,제주,2005-03-20,1,4,8,항공모함,정명일,01:14.1,1¾,8 -  -  - 7 - 8 - 8,0,25.8
17973,제주,2005-03-20,8,4,3,고지대,김용섭,01:13.6,½,4 -  -  - 6 - 6 - 4,9.7,2.3
17974,제주,2005-03-20,3,5,2,전사의검객,박훈,01:09.0,¾,4 -  -  - 3 - 3 - 2,5.1,1.5
17975,제주,2005-03-20,7,8,,갈색초원,이태용,,, -  -  -  -  - ,0,0
17976,제주,2005-03-20,8,8,10,무지개빛,박기영,01:17.5,8,8 -  -  - 7 - 7 - 9,16.5,14.2
17977,제주,2005-03-20,1,3,1,맨발청춘,허회창,01:09.5,,1 -  -  - 1 - 1 - 1,14.1,1.5
17978,제주,2005-03-20,1,8,5,승천무,정성훈,01:11.4,4,7 -  -  - 8 - 6 - 5,54.7,3.2
17979,제주,2005-03-20,7,7,3,서귀지존,박훈,01:15.7,5,6 -  -  - 5 - 5 - 4,2.9,1.5
17980,제주,2005-03-20,2,7,5,무등신화,김대연,01:33.0,2,2 -  -  - 2 - 2 - 3,5,1.4
17981,제주,2005-03-20,6,8,7,계림전설,정명일,01:17.6,½,8 -  -  - 8 - 8 - 8,24,4.6
17982,제주,2005-03-20,2,4,2,하얀세상,이태용,01:32.5,5,4 -  -  - 4 - 5 - 4,24.4,4.3
17983,제주,2005-03-20,5,10,10,왕발이,김대연,01:16.5,19,8 -  -  - 9 - 10 - 10,80.7,6.3
17984,제주,2005-03-26,9,2,3,저력과시,박훈,01:49.2,½,3 -  - 3 - 6 - 3 - 3,11.2,2.1
17985,제주,2005-03-26,1,9,9,탐험여행,심도연,01:11.9,1¼,4 -  -  - 1 - 2 - 7,4.9,2.1
17986,제주,2005-03-26,9,3,5,인기장사,김경훈,01:49.7,2,10 -  - 10 - 10 - 10 - 8,7.9,2.7
17987,제주,2005-03-26,2,10,4,부자도령,심도연,01:16.7,½,8 -  -  - 7 - 7 - 7,26.8,4.9
17988,제주,2005-03-26,2,8,6,인공위성,김경훈,01:16.9,1,9 -  -  - 9 - 8 - 8,7.1,1.8
17989,제주,2005-03-26,2,2,1,용병탄생,박훈,01:16.3,,4 -  -  - 4 - 4 - 4,2.1,1.3
17990,제주,2005-03-26,3,4,9,천국나라,강영진,01:13.0,1,9 -  -  - 9 - 9 - 9,33.3,3
17991,제주,2005-03-26,2,9,3,독고탁,문성호,01:16.6,머리,7 -  -  - 8 - 9 - 6,4.8,1.6
17992,제주,2005-03-26,5,4,4,희망소식,장우성,01:10.8,½,6 -  -  - 6 - 6 - 5,10.8,6.1
17993,제주,2005-03-26,9,6,1,별난왕자,장우성,01:49.0,,1 -  - 1 - 1 - 1 - 1,4.1,5.1
17994,제주,2005-03-26,9,7,4,최강지존,문성호,01:49.3,½,2 -  - 2 - 2 - 2 - 2,2.4,1.5
17995,제주,2005-03-26,3,2,6,전초전,박훈,01:12.2,3,3 -  -  - 4 - 4 - 5,10.1,3.1
17996,제주,2005-03-26,4,5,6,호쾌,박기영,01:05.0,3,7 -  -  - 7 - 7 - 6,21.4,1.6
17997,제주,2005-03-26,6,8,6,왕실공주,박훈,01:19.5,1¼,8 -  -  - 8 - 8 - 8,11.6,2.5
17998,제주,2005-03-26,2,3,2,화조풍월,김용섭,01:16.6,1¼,1 -  -  - 1 - 1 - 1,5.5,1.8
17999,제주,2005-03-26,6,2,8,바리오름,정명일,01:20.1,2,4 -  -  - 2 - 2 - 2,16.4,2.9
18000,제주,2005-03-26,6,5,3,제주명성,이태용,01:19.0,2,3 -  -  - 3 - 3 - 3,7.9,2.3
18001,제주,2005-03-26,5,3,6,우승바람,강영진,01:11.2,¾,4 -  -  - 5 - 5 - 6,2.9,1.8
18002,제주,2005-03-26,8,1,2,인기최고,이재웅,01:14.8,½,3 -  -  - 3 - 3 - 3,11.6,1.8
18003,제주,2005-03-26,5,1,7,돌풍세력,김경훈,01:12.3,5,2 -  -  - 2 - 2 - 4,16.8,2.4
18004,제주,2005-03-26,9,5,7,세계의전사,이장우,01:49.9,1,5 -  - 5 - 3 - 4 - 4,23.6,4.6
18005,제주,2005-03-26,9,4,6,연승소년,이태용,01:49.7,목,4 -  - 4 - 7 - 8 - 7,15.7,9.2
18006,제주,2005-03-26,7,7,2,주말여행,허회창,01:14.6,1½,2 -  -  - 2 - 2 - 2,4.3,1.4
18007,제주,2005-03-26,7,2,1,신화촌,장우성,01:14.3,,1 -  -  - 1 - 1 - 1,4.1,1.8
18008,제주,2005-03-26,7,1,3,유단자,심태섭,01:15.0,2,3 -  -  - 3 - 3 - 3,6.3,1.6
18009,제주,2005-03-26,6,7,2,특별자원,김용섭,01:18.5,3,9 -  -  - 9 - 9 - 7,28.3,3.1
18010,제주,2005-03-26,5,6,2,햇살가득,김대연,01:09.7,1,3 -  -  - 3 - 3 - 1,9.2,3.4
18011,제주,2005-03-26,5,2,1,천무이일,김용섭,01:09.5,,5 -  -  - 4 - 4 - 2,1.6,1.1
18012,제주,2005-03-26,2,1,7,한림찬가,심태섭,01:17.0,½,5 -  -  - 6 - 6 - 5,31.9,4
18013,제주,2005-03-26,7,4,6,전망,박기영,01:16.5,¾,5 -  -  - 6 - 6 - 6,40.4,4.3
18014,제주,2005-03-26,8,8,9,일구무언,김경훈,01:18.4,11,10 -  -  - 10 - 10 - 9,317.3,0
18015,제주,2005-03-26,7,8,5,마라도,문성호,01:16.4,4,7 -  -  - 5 - 5 - 5,2.4,1.2
18016,제주,2005-03-26,4,1,1,일등천재,이장우,01:02.3,,1 -  -  - 1 - 1 - 1,2.4,1.2
18017,제주,2005-03-26,1,2,8,대명산천,정성훈,01:11.7,2,9 -  -  - 9 - 9 - 9,15.1,7.1
18018,제주,2005-03-26,1,6,5,청춘예찬,김경훈,01:10.1,6,1 -  -  - 2 - 4 - 5,12.4,5.2
18019,제주,2005-03-26,1,8,2,가랑비,이태용,01:08.7,3,3 -  -  - 6 - 8 - 4,20.7,2.1
18020,제주,2005-03-26,3,5,4,우주항공,이준호,01:11.1,3,4 -  -  - 1 - 1 - 2,19.4,2.6
18021,제주,2005-03-26,6,9,9,연무신호,김명호,01:22.4,11,5 -  -  - 5 - 6 - 9,94.5,6.6
18022,제주,2005-03-26,8,7,3,신의전사,문성호,01:15.1,1½,6 -  -  - 8 - 5 - 5,8.1,10.8
18023,제주,2005-03-26,2,4,5,신화특급,강영진,01:16.7,½,3 -  -  - 3 - 3 - 3,25.6,3.6
18024,제주,2005-03-26,5,7,3,꽃과나비,문성호,01:10.7,5,7 -  -  - 7 - 7 - 7,0,15.3
18025,제주,2005-03-26,6,3,4,금나라,김대연,01:19.1,1,7 -  -  - 7 - 7 - 5,28.3,3.9
18026,제주,2005-03-26,7,6,9,기쁨세계,이재웅,01:19.3,10,8 -  -  - 8 - 9 - 9,231.5,15.6
18027,제주,2005-03-26,9,1,8,야생세계,이재웅,01:50.0,머리,9 -  - 9 - 8 - 6 - 6,47.2,4.6
18028,제주,2005-03-26,9,9,9,홍보대사,김용섭,01:53.2,16,6 -  - 6 - 4 - 5 - 9,8.9,2
18029,제주,2005-03-26,1,4,3,천제일호,강영진,01:08.8,머리,7 -  -  - 7 - 3 - 2,3.2,1.3
18030,제주,2005-03-26,2,7,,기상적,장우성,,, -  -  -  -  - ,0,0
18031,제주,2005-03-26,4,6,9,얼룩소년,김용섭,01:08.9,12,10 -  -  - 10 - 10 - 9,68.9,8.9
18032,제주,2005-03-26,7,10,8,명가창조,정성훈,01:17.3,1,9 -  -  - 9 - 8 - 8,42.4,3.3
18033,제주,2005-03-26,9,8,2,최고능력,심도연,01:49.1,½,8 -  - 8 - 9 - 9 - 5,31.5,2.7
18034,제주,2005-03-26,1,5,4,비룡가속,이준호,01:08.9,¾,8 -  -  - 8 - 7 - 3,0,3.6
18035,제주,2005-03-26,8,4,7,응주거목,이태용,01:15.7,1½,8 -  -  - 7 - 7 - 8,2.5,1.1
18036,제주,2005-03-26,5,5,5,웃음만발,이장우,01:11.1,1½,1 -  -  - 1 - 1 - 3,118.5,11.5
18037,제주,2005-03-26,6,1,5,신의기적,이장우,01:19.3,¾,6 -  -  - 6 - 5 - 6,8,1.5
18038,제주,2005-03-26,7,3,,빛그림자,김대연,,, -  -  -  -  - ,0,0
18039,제주,2005-03-26,7,9,7,당찬강자,박훈,01:17.1,2½,6 -  -  - 7 - 7 - 7,42.4,4
18040,제주,2005-03-26,4,8,,다도해,김대연,01:14.2,26,9 -  -  - 9 - 9 - 10,220.5,15.3
18041,제주,2005-03-26,8,5,5,늘푸른,정성훈,01:15.3,¾,5 -  -  - 5 - 4 - 4,6.8,5.8
18042,제주,2005-03-26,9,10,10,예우,박기영,01:54.4,6,7 -  - 7 - 5 - 7 - 10,10.5,1.5
18043,제주,2005-03-26,2,5,8,부활,박기영,01:17.2,1,2 -  -  - 2 - 2 - 2,9.1,2.5
18044,제주,2005-03-26,4,2,7,주도권,안득수,01:05.3,1¼,4 -  -  - 4 - 6 - 7,45.5,3.8
18045,제주,2005-03-26,4,9,5,해태동산,문성호,01:04.4,½,5 -  -  - 5 - 4 - 4,1.6,1.4
18046,제주,2005-03-26,3,6,7,토성,김대연,01:12.5,1¼,2 -  -  - 3 - 3 - 6,66.6,6
18047,제주,2005-03-26,4,10,4,좋은기분,허회창,01:04.3,1¼,3 -  -  - 3 - 3 - 3,169.7,8.2
18048,제주,2005-03-26,8,6,4,자수정,박훈,01:15.1,머리,2 -  -  - 2 - 2 - 2,3.8,2.3
18049,제주,2005-03-26,3,8,5,청명한,이태용,01:11.6,2½,7 -  -  - 7 - 8 - 7,15.5,3
18050,제주,2005-03-26,4,3,8,희망백배,이태용,01:06.4,6,8 -  -  - 8 - 8 - 8,67.2,9.9
18051,제주,2005-03-26,6,4,7,어울림,안득수,01:19.7,1,2 -  -  - 4 - 4 - 4,35.4,3.5
18052,제주,2005-03-26,3,1,3,만리장천,안득수,01:10.6,4,6 -  -  - 6 - 6 - 4,13.3,1.4
18053,제주,2005-03-26,3,9,8,삼매봉,심도연,01:12.8,2,8 -  -  - 8 - 7 - 8,38.9,5.1
18054,제주,2005-03-26,6,6,1,성공일호,장우성,01:17.9,,1 -  -  - 1 - 1 - 1,1.3,1.1
18055,제주,2005-03-26,4,4,3,신선바위,박훈,01:04.0,8,6 -  -  - 6 - 5 - 5,40.3,2.7
18056,제주,2005-03-26,4,7,2,특급대결,이준호,01:02.3,코,2 -  -  - 2 - 2 - 2,11.2,1.8
18057,제주,2005-03-26,1,7,1,열린마당,문성호,01:08.1,,2 -  -  - 3 - 1 - 1,2.3,1.1
18058,제주,2005-03-26,2,6,9,선정,허회창,01:17.5,1½,6 -  -  - 5 - 5 - 9,76.9,10.4
18059,제주,2005-03-26,3,3,1,상절지백,정성훈,01:09.7,,5 -  -  - 5 - 5 - 1,1.2,1
18060,제주,2005-03-26,3,7,2,작은진주,문성호,01:09.7,코,1 -  -  - 2 - 2 - 3,11.4,4.7
18061,제주,2005-03-26,7,5,4,초대왕국,박정민,01:15.5,2½,4 -  -  - 4 - 4 - 4,7.9,4.8
18062,제주,2005-03-26,8,2,10,꿈의신동,이준호,01:22.7,22,4 -  -  - 4 - 9 - 10,40.6,2.5
18063,제주,2005-03-26,8,3,6,일성록,김용섭,01:15.4,¾,9 -  -  - 9 - 8 - 6,33.9,1.6
18064,제주,2005-03-26,8,9,8,빗장,장우성,01:16.3,3,7 -  -  - 6 - 6 - 7,13.5,10.8
18065,제주,2005-03-26,8,10,1,다관작품,김명호,01:14.7,,1 -  -  - 1 - 1 - 1,9.5,2.3
18066,제주,2005-03-26,1,1,6,진황정,박기영,01:10.2,½,5 -  -  - 4 - 6 - 6,87.5,19.3
18067,제주,2005-03-26,1,3,7,신의열매,심태섭,01:11.2,5,6 -  -  - 5 - 5 - 8,11.2,2.2
18068,제주,2005-03-27,7,5,7,도산금,박기영,01:17.4,¾,9 -  -  - 10 - 10 - 7,0,2.8
18069,제주,2005-03-27,4,3,3,인달봉,정명일,01:12.3,2,7 -  -  - 7 - 7 - 8,4.6,1.2
18070,제주,2005-03-27,2,2,10,힘찬질주,문성호,01:33.9,2½,10 -  -  - 9 - 9 - 10,68,7
18071,제주,2005-03-27,4,4,9,청동일마,김대연,01:14.0,½,4 -  -  - 4 - 5 - 5,70.7,3.3
18072,제주,2005-03-27,2,1,5,설악절경,김경훈,01:32.7,목,9 -  -  - 10 - 10 - 9,53.4,8.5
18073,제주,2005-03-27,3,9,6,최대강자,박기영,01:13.1,2,10 -  -  - 9 - 9 - 8,61.9,6.7
18074,제주,2005-03-27,8,10,9,새포부,김대연,01:17.2,5,5 -  -  - 8 - 8 - 9,99.2,9
18075,제주,2005-03-27,3,7,,겨울바람,안득수,01:21.0,32,9 -  -  - 10 - 10 - 10,80.7,10.9
18076,제주,2005-03-27,5,4,5,천상군왕,이장우,01:11.3,2,5 -  -  - 5 - 5 - 5,28.5,2.6
18077,제주,2005-03-27,7,8,10,해저마을,박정민,01:21.1,11,8 -  -  - 9 - 8 - 10,0,26.4
18078,제주,2005-03-27,8,5,6,절대권력,정성훈,01:15.2,½,8 -  -  - 5 - 5 - 5,14.7,2
18079,제주,2005-03-27,6,2,,참사랑,정명일,,, -  -  -  -  - ,,
18080,제주,2005-03-27,1,10,,신흥강국,정성훈,,, -  -  -  -  - ,0,0
18081,제주,2005-03-27,8,2,4,천지빛깔,박훈,01:15.1,2,3 -  -  - 6 - 6 - 7,15.3,2.2
18082,제주,2005-03-27,8,1,8,잠재력,김용섭,01:16.2,3,10 -  -  - 10 - 10 - 8,76.3,7.6
18083,제주,2005-03-27,1,5,9,백제공주,안득수,01:13.0,9,1 -  -  - 2 - 2 - 9,937,14.4
18084,제주,2005-03-27,5,3,4,만등불,김대연,01:10.9,1½,3 -  -  - 3 - 2 - 3,11,1.9
18085,제주,2005-03-27,7,3,3,탐라명장,김용섭,01:16.3,2½,2 -  -  - 2 - 2 - 3,3.8,2.4
18086,제주,2005-03-27,3,2,7,신선등극,이재웅,01:13.9,4,3 -  -  - 4 - 4 - 4,7.3,2
18087,제주,2005-03-27,6,8,,요격기,이재웅,,, -  -  -  -  - ,,
18088,제주,2005-03-27,8,9,7,꿈보은,박기영,01:15.6,2,6 -  -  - 3 - 3 - 4,27.2,4.6
18089,제주,2005-03-27,2,8,6,대집경,강영진,01:32.7,머리,8 -  -  - 7 - 7 - 7,19.3,3.5
18090,제주,2005-03-27,3,4,1,하늘끝,김용섭,01:10.0,,1 -  -  - 1 - 1 - 1,4.2,1.1
18091,제주,2005-03-27,3,5,3,제일호걸,장우성,01:10.6,1,2 -  -  - 2 - 2 - 2,4.1,2.1
18092,제주,2005-03-27,2,3,1,남다른,이태용,01:31.7,,5 -  -  - 5 - 4 - 3,4.4,1.3
18093,제주,2005-03-27,1,7,8,장전일호,김경훈,01:11.3,2½,3 -  -  - 3 - 3 - 5,29.3,3.3
18094,제주,2005-03-27,1,2,1,천년미소,이태용,01:08.9,,5 -  -  - 7 - 6 - 4,10.4,1.3
18095,제주,2005-03-27,9,9,7,우주시대,김경훈,02:13.9,1¾,10 - 10 - 10 - 9 - 8 - 8,6.8,1.4
18096,제주,2005-03-27,9,6,2,동서독주,이태용,02:11.1,목,1 - 1 - 1 - 1 - 1 - 2,1.4,1.1
18097,제주,2005-03-27,6,9,,수행자,박훈,,, -  -  -  -  - ,,
